org_mnemonic,fan_id,action_date,uphoria_page,uphoria_widget
RICE,7be1f5a0-621e-49a2-b0bd-941e4aec5aff,2021-09-05,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-05,Splash Page,
RICE,3e882e9b-6250-45b8-9c0c-417b59c96d8e,2021-09-05,Splash Page,
RICE,5b9a2900-843f-4eaf-ab0c-b5ee9c17d96f,2021-09-05,Splash Page,
RICE,134ab8f8-3c25-4885-806b-63c48bc6b095,2021-08-31,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-31,Splash Page,
RICE,5b9a2900-843f-4eaf-ab0c-b5ee9c17d96f,2021-08-31,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-08-31,Splash Page,
RICE,721b7771-9edb-4146-b6b2-b7cb360a46bd,2021-08-31,Splash Page,
RICE,69448305-7627-42b9-8e1b-eac737c655cb,2021-08-27,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-08-27,Splash Page,
RICE,d5bccecf-6d64-456b-b7ff-9cf3427caa74,2021-08-27,Splash Page,
RICE,aaedc214-7fea-440d-b4bc-81905e7ddfc2,2021-08-27,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-27,Splash Page,
RICE,cfb8a773-fae8-4674-bb31-6b9874dc9127,2021-08-27,Splash Page,
RICE,4f0f2813-e015-471f-b9f8-c95b35e352de,2021-08-27,Splash Page,
RICE,bde803bc-e51d-48cc-92c2-6281e1620665,2021-08-27,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-08-27,Splash Page,
RICE,721b7771-9edb-4146-b6b2-b7cb360a46bd,2021-08-27,Splash Page,
RICE,65770c63-1c76-433c-b8c1-370b2606356d,2021-08-31,Splash Page,
RICE,65770c63-1c76-433c-b8c1-370b2606356d,2021-08-31,Tickets,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-30,Tickets,IMAGE_WIDGET
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-30,Tickets,IMAGE_WIDGET
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-08-30,Splash Page,
RICE,417696d0-602a-4b61-9c06-e491a0491f13,2021-08-30,Splash Page,
RICE,499b3aef-a97a-4f3d-b650-d9416e415f0f,2021-08-30,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-30,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-08-30,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-30,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-08-30,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-08-30,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-08-30,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-08-28,Splash Page,
RICE,6c743a76-a547-4e21-bc6f-104cd101965e,2021-08-28,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-08-28,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-28,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-08-28,Splash Page,
RICE,6c743a76-a547-4e21-bc6f-104cd101965e,2021-08-28,Tickets,IMAGE_WIDGET
RICE,6c743a76-a547-4e21-bc6f-104cd101965e,2021-08-28,Tickets,IMAGE_WIDGET
RICE,68ea236f-37d7-4eef-8d79-46378b88eb8e,2021-08-28,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-08-28,Splash Page,
RICE,499b3aef-a97a-4f3d-b650-d9416e415f0f,2021-08-28,Splash Page,
RICE,aaedc214-7fea-440d-b4bc-81905e7ddfc2,2021-08-28,Splash Page,
RICE,1d0fa32e-6af7-4c28-a610-820a3a8c5b9e,2021-08-28,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-08-28,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-08-29,Splash Page,
RICE,9dfb7cd4-7a33-4edb-836d-7dc1cb72659b,2021-08-29,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-08-29,Splash Page,
RICE,9dfb7cd4-7a33-4edb-836d-7dc1cb72659b,2021-08-29,Tickets,IMAGE_WIDGET
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-29,Tickets,IMAGE_WIDGET
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-08-29,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-29,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-08-29,Splash Page,
RICE,406170d0-a88c-46af-b94d-e20087f75cab,2021-08-29,Splash Page,
RICE,74c03d7a-1926-48a8-9299-e6fa0c693ba1,2021-08-26,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-26,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-26,Tickets,IMAGE_WIDGET
RICE,74c03d7a-1926-48a8-9299-e6fa0c693ba1,2021-08-26,More,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-26,Tickets,IMAGE_WIDGET
RICE,9c343011-bc92-4e25-9779-cf832791a66c,2021-08-26,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-08-26,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-26,More,IMAGE_WIDGET
RICE,9c343011-bc92-4e25-9779-cf832791a66c,2021-08-26,Tickets,IMAGE_WIDGET
RICE,121a05f1-7921-45b9-aba1-7cdcac202167,2021-08-25,Tickets,IMAGE_WIDGET
RICE,121a05f1-7921-45b9-aba1-7cdcac202167,2021-08-25,Tickets,IMAGE_WIDGET
RICE,121a05f1-7921-45b9-aba1-7cdcac202167,2021-08-25,Tickets,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-25,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-01,Splash Page,
RICE,74c03d7a-1926-48a8-9299-e6fa0c693ba1,2021-09-01,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-09-01,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-01,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-01,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-09-01,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-01,Splash Page,
RICE,4f0f2813-e015-471f-b9f8-c95b35e352de,2021-08-27,Tickets,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-27,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-08-27,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-08-27,Tickets,IMAGE_WIDGET
RICE,5bf3937d-6447-4ffd-97dd-825cf45cf1da,2021-08-27,Splash Page,
RICE,d55ba971-7c22-41ed-a8f1-1d934d6aa037,2021-08-27,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-08-27,Splash Page,
RICE,65770c63-1c76-433c-b8c1-370b2606356d,2021-09-03,Splash Page,
RICE,4ef8ff89-138e-4fae-b499-916190d8a7eb,2021-09-03,Splash Page,
RICE,aa4286c5-d287-472f-94be-2b66177b731c,2021-09-03,Splash Page,
RICE,ee394ea3-9df9-4766-b9e6-cb1ce481e7e2,2021-09-03,Splash Page,
RICE,285fb6ff-55a7-4ae4-b10a-754556fba3a3,2021-09-03,Splash Page,
RICE,5bf3937d-6447-4ffd-97dd-825cf45cf1da,2021-09-03,Splash Page,
RICE,314a52ac-cf56-4323-91d3-49203bc1c5a3,2021-09-03,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-09-03,Splash Page,
RICE,23ee87ea-8081-4507-a769-67650d53b5f0,2021-09-03,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-03,Splash Page,
RICE,74c03d7a-1926-48a8-9299-e6fa0c693ba1,2021-09-03,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-03,Splash Page,
RICE,5b9a2900-843f-4eaf-ab0c-b5ee9c17d96f,2021-09-03,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-03,Splash Page,
RICE,822121c8-a81c-49dc-a65c-51528ea37e7e,2021-09-03,Splash Page,
RICE,214ed94a-ad82-4377-a9b8-72fbe51c64d6,2021-09-03,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-09-03,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-09-03,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-18,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-16,More,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-15,More,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-22,Splash Page,
RICE,223db7cd-9fa0-4c03-9d56-3c084a3ebb06,2021-08-19,Tickets,IMAGE_WIDGET
RICE,58dcbcee-5733-40ec-8c24-fd7d58a1d9a2,2021-08-19,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-18,More,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-15,Splash Page,
RICE,223db7cd-9fa0-4c03-9d56-3c084a3ebb06,2021-08-19,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-15,More,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-20,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-17,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Home,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-13,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-23,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-22,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-16,More,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-15,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-19,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-21,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Home,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-21,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-13,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-18,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-15,More,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Home,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-16,Splash Page,
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-17,Splash Page,
RICE,58dcbcee-5733-40ec-8c24-fd7d58a1d9a2,2021-08-19,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-23,Splash Page,
RICE,223db7cd-9fa0-4c03-9d56-3c084a3ebb06,2021-08-19,Tickets,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-20,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-16,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-18,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-18,Splash Page,
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-13,Home,POLL_COMM_ROW
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Tickets,IMAGE_WIDGET
RICE,3c4d3911-756d-4489-bc81-93b14e03b034,2021-08-12,Tickets,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-16,More,IMAGE_WIDGET
RICE,4cca96a1-1b03-47b3-8d96-1373530e4182,2021-08-19,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-07,Splash Page,
RICE,3e882e9b-6250-45b8-9c0c-417b59c96d8e,2021-09-07,Splash Page,
RICE,672c170b-d9a4-47c6-a2d8-157764bd4287,2021-09-07,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-07,Splash Page,
RICE,e615d710-e042-4ae2-b9aa-d87417708aa4,2021-09-07,Splash Page,
RICE,b8421aa8-0cbc-41e7-95d3-dc48d3702967,2021-09-07,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-07,Brand Page,IMAGE_WIDGET
RICE,499b3aef-a97a-4f3d-b650-d9416e415f0f,2021-09-07,Splash Page,
RICE,ab7b1994-82e9-44e6-b9ba-ae3eea163e86,2021-09-07,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-09-07,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-09-07,Splash Page,
RICE,ab7b1994-82e9-44e6-b9ba-ae3eea163e86,2021-09-07,Tickets,IMAGE_WIDGET
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-07,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-07,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-07,Splash Page,
RICE,b220c4fd-fc47-4d41-be30-2ea5994534fc,2021-09-07,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-07,Tickets,IMAGE_WIDGET
RICE,bde803bc-e51d-48cc-92c2-6281e1620665,2021-09-07,Splash Page,
RICE,cfb8a773-fae8-4674-bb31-6b9874dc9127,2021-09-07,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-09-07,Splash Page,
RICE,cd250fd7-82e3-477d-bf11-8a6ff0bbe5a3,2021-09-06,Tickets,IMAGE_WIDGET
RICE,4ef8ff89-138e-4fae-b499-916190d8a7eb,2021-09-06,Splash Page,
RICE,5b9a2900-843f-4eaf-ab0c-b5ee9c17d96f,2021-09-06,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-09-06,Splash Page,
RICE,91f7d520-b61a-44b7-8816-3fa82d34f185,2021-09-06,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-06,Splash Page,
RICE,aaedc214-7fea-440d-b4bc-81905e7ddfc2,2021-09-06,Splash Page,
RICE,231e1382-ed13-4a82-af6f-5141c1db687f,2021-09-06,Splash Page,
RICE,148a8758-f5bb-472b-87c7-ad5973cb031e,2021-09-06,Splash Page,
RICE,01f81826-26ac-4793-815c-e62c084c7050,2021-09-06,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-06,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-06,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-09-06,Splash Page,
RICE,aa4286c5-d287-472f-94be-2b66177b731c,2021-09-08,Splash Page,
RICE,9dfb7cd4-7a33-4edb-836d-7dc1cb72659b,2021-09-08,Splash Page,
RICE,908ef4a4-e9e8-4b60-91ed-e70609a74426,2021-09-08,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-08,Splash Page,
RICE,9dfb7cd4-7a33-4edb-836d-7dc1cb72659b,2021-09-08,Tickets,IMAGE_WIDGET
RICE,e2655028-bc0c-4322-9faa-f1bb1e63dd70,2021-09-08,Splash Page,
RICE,64fe42c5-ffde-4c44-8468-a42272a3ac5f,2021-09-08,Splash Page,
RICE,01f81826-26ac-4793-815c-e62c084c7050,2021-09-08,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-08,Splash Page,
RICE,64491d45-2e54-49a8-954a-0c2de2eb1341,2021-09-08,Splash Page,
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-09,Tickets,IMAGE_WIDGET
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-09,Tickets,IMAGE_WIDGET
RICE,23ee87ea-8081-4507-a769-67650d53b5f0,2021-09-09,Splash Page,
RICE,94249019-109b-4b49-a805-8a17a7af619c,2021-09-09,Splash Page,
RICE,dc319d58-fb6d-42b2-8a94-106964fc0e5a,2021-09-09,Splash Page,
RICE,aaedc214-7fea-440d-b4bc-81905e7ddfc2,2021-09-09,Splash Page,
RICE,9c343011-bc92-4e25-9779-cf832791a66c,2021-09-09,Splash Page,
RICE,01f81826-26ac-4793-815c-e62c084c7050,2021-09-09,Splash Page,
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-09,Schedule,IMAGE_WIDGET
RICE,25df57f9-0a04-4f53-8f91-cdde9898fce7,2021-09-09,Tickets,IMAGE_WIDGET
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-09,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-09,Splash Page,
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-09,Splash Page,
RICE,e2655028-bc0c-4322-9faa-f1bb1e63dd70,2021-09-10,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-09-10,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-10,Splash Page,
RICE,4ef8ff89-138e-4fae-b499-916190d8a7eb,2021-09-10,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-09-10,Splash Page,
RICE,96787628-0e5b-4177-b1bd-a3d50d0c66f3,2021-09-10,Splash Page,
RICE,9c343011-bc92-4e25-9779-cf832791a66c,2021-09-10,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-09-10,Splash Page,
RICE,4136a506-a082-4a0c-bed1-448b17b5a23e,2021-09-10,Splash Page,
RICE,4136a506-a082-4a0c-bed1-448b17b5a23e,2021-09-10,Tickets,IMAGE_WIDGET
RICE,499b3aef-a97a-4f3d-b650-d9416e415f0f,2021-09-10,Splash Page,
RICE,4cd77fa7-1ce4-4476-9f5a-4fb209ebaa92,2021-09-10,Splash Page,
RICE,bde803bc-e51d-48cc-92c2-6281e1620665,2021-09-10,Splash Page,
RICE,dc319d58-fb6d-42b2-8a94-106964fc0e5a,2021-09-10,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-10,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-10,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-10,Tickets,IMAGE_WIDGET
RICE,aa4286c5-d287-472f-94be-2b66177b731c,2021-09-10,Splash Page,
RICE,4b15c070-5315-4a59-a3b5-5437406c253c,2021-09-10,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-10,Splash Page,
RICE,64fe42c5-ffde-4c44-8468-a42272a3ac5f,2021-09-10,Splash Page,
RICE,2af88b67-a158-45c7-916d-4119882b5ad1,2021-09-10,Splash Page,
RICE,9170c654-0bde-4de4-97b3-bf3d12df6028,2021-09-20,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-20,Splash Page,
RICE,376c49d1-c036-49ca-8d9f-bfdaa5f4510e,2021-09-20,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-20,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-20,Splash Page,
RICE,d87672fd-2569-4c29-a332-c73fb0fc9a7b,2021-09-20,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-09-20,Splash Page,
RICE,0f7b6515-c67c-4540-80f9-ce863db2eee9,2021-09-20,Splash Page,
RICE,14f082bb-7e67-4997-bf39-2ee5f5697bcd,2021-09-20,Splash Page,
RICE,af0de022-7761-4ef0-8c81-99606d57dee4,2021-09-20,Splash Page,
RICE,1aef21b8-1ecb-42fe-8a12-41afc45a2550,2021-09-20,Splash Page,
RICE,908ef4a4-e9e8-4b60-91ed-e70609a74426,2021-09-20,Splash Page,
RICE,99d882ed-9674-4a10-b663-6a50af84f3eb,2021-09-20,Splash Page,
RICE,af0de022-7761-4ef0-8c81-99606d57dee4,2021-09-20,Tickets,IMAGE_WIDGET
RICE,af0de022-7761-4ef0-8c81-99606d57dee4,2021-09-20,Tickets,IMAGE_WIDGET
RICE,af0de022-7761-4ef0-8c81-99606d57dee4,2021-09-20,Tickets,IMAGE_WIDGET
RICE,bde803bc-e51d-48cc-92c2-6281e1620665,2021-09-20,Splash Page,
RICE,69448305-7627-42b9-8e1b-eac737c655cb,2021-09-20,Splash Page,
RICE,3c85bb6f-1dc4-4cce-935a-19216abae547,2021-09-20,Splash Page,
RICE,148a8758-f5bb-472b-87c7-ad5973cb031e,2021-09-20,Splash Page,
RICE,94249019-109b-4b49-a805-8a17a7af619c,2021-09-22,Splash Page,
RICE,a81b36b4-8d08-4b4f-99ec-e60d23e1bc6f,2021-09-22,Splash Page,
RICE,d55ba971-7c22-41ed-a8f1-1d934d6aa037,2021-09-22,Splash Page,
RICE,4ef8ff89-138e-4fae-b499-916190d8a7eb,2021-09-22,Splash Page,
RICE,99d882ed-9674-4a10-b663-6a50af84f3eb,2021-09-22,Splash Page,
RICE,8ff41642-7b66-4768-9482-f56a00e0c9b6,2021-09-23,Tickets,IMAGE_WIDGET
RICE,11a00f27-2d66-4b1f-815b-2c209c18efc4,2021-09-23,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,376c49d1-c036-49ca-8d9f-bfdaa5f4510e,2021-09-23,Tickets,IMAGE_WIDGET
RICE,f0717f9c-31e3-400d-9788-b664a860a398,2021-09-17,Splash Page,
RICE,64fe42c5-ffde-4c44-8468-a42272a3ac5f,2021-09-17,Splash Page,
RICE,4136a506-a082-4a0c-bed1-448b17b5a23e,2021-09-17,Splash Page,
RICE,cfb8a773-fae8-4674-bb31-6b9874dc9127,2021-09-17,Splash Page,
RICE,148a8758-f5bb-472b-87c7-ad5973cb031e,2021-09-17,Splash Page,
RICE,47dfc84b-32ee-41d8-b73f-718203f8aaca,2021-09-17,Splash Page,
RICE,3c85bb6f-1dc4-4cce-935a-19216abae547,2021-09-17,Splash Page,
RICE,01f81826-26ac-4793-815c-e62c084c7050,2021-09-17,Splash Page,
RICE,5d3d8bd6-ca76-4ea5-9b62-51955ee92fb2,2021-09-17,Splash Page,
RICE,c44b5926-4d0c-4e0f-83a9-d8a6bce35d64,2021-09-17,Splash Page,
RICE,75ce5bc6-9f0d-4176-a5bc-98b1a7fbebd8,2021-09-17,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-17,Splash Page,
RICE,9170c654-0bde-4de4-97b3-bf3d12df6028,2021-09-17,Splash Page,
RICE,bde803bc-e51d-48cc-92c2-6281e1620665,2021-09-17,Splash Page,
RICE,4cd77fa7-1ce4-4476-9f5a-4fb209ebaa92,2021-09-17,Splash Page,
RICE,aaedc214-7fea-440d-b4bc-81905e7ddfc2,2021-09-17,Splash Page,
RICE,499b3aef-a97a-4f3d-b650-d9416e415f0f,2021-09-17,Splash Page,
RICE,721b7771-9edb-4146-b6b2-b7cb360a46bd,2021-09-17,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-09-17,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-09-17,Splash Page,
RICE,96f34dff-54bd-4045-958b-eabe6211e50d,2021-09-17,Splash Page,
RICE,024d51a6-50bc-40d1-ae43-3795551aa8a1,2021-09-17,Splash Page,
RICE,285fb6ff-55a7-4ae4-b10a-754556fba3a3,2021-09-17,Splash Page,
RICE,1aef21b8-1ecb-42fe-8a12-41afc45a2550,2021-09-17,Splash Page,
RICE,b220c4fd-fc47-4d41-be30-2ea5994534fc,2021-09-18,Splash Page,
RICE,314a52ac-cf56-4323-91d3-49203bc1c5a3,2021-09-18,Splash Page,
RICE,5b9a2900-843f-4eaf-ab0c-b5ee9c17d96f,2021-09-18,Splash Page,
RICE,401c556c-12bb-4224-ab08-225d5198c7ab,2021-09-18,Splash Page,
RICE,1c839983-a308-44a4-a440-e508d19a119a,2021-09-18,Splash Page,
RICE,47dfc84b-32ee-41d8-b73f-718203f8aaca,2021-09-18,Splash Page,
RICE,bbab9d1a-df95-47d7-bdc3-9d7bb6e9d119,2021-09-18,Splash Page,
RICE,377ff7d9-da40-486d-ab67-b84eee23ec4a,2021-09-18,Splash Page,
RICE,6c743a76-a547-4e21-bc6f-104cd101965e,2021-09-18,Splash Page,
RICE,4cd77fa7-1ce4-4476-9f5a-4fb209ebaa92,2021-09-18,Splash Page,
RICE,2a7e3ec0-1aaf-449f-901f-2d8e2fbd2c72,2021-09-18,Splash Page,
RICE,4215121e-1712-4c6f-a473-3945bd8ba02b,2021-09-18,Splash Page,
RICE,c44b5926-4d0c-4e0f-83a9-d8a6bce35d64,2021-09-18,Splash Page,
RICE,cfb8a773-fae8-4674-bb31-6b9874dc9127,2021-09-18,Splash Page,
RICE,aa4286c5-d287-472f-94be-2b66177b731c,2021-09-18,Splash Page,
RICE,822121c8-a81c-49dc-a65c-51528ea37e7e,2021-09-18,Splash Page,
RICE,99d882ed-9674-4a10-b663-6a50af84f3eb,2021-09-18,Splash Page,
RICE,908ef4a4-e9e8-4b60-91ed-e70609a74426,2021-09-18,Splash Page,
RICE,148a8758-f5bb-472b-87c7-ad5973cb031e,2021-09-18,Splash Page,
RICE,672c170b-d9a4-47c6-a2d8-157764bd4287,2021-09-18,Splash Page,
RICE,4f0f2813-e015-471f-b9f8-c95b35e352de,2021-09-18,Splash Page,
RICE,6367ec38-0a10-4d4f-83b9-6995f3de7ed1,2021-09-18,Splash Page,
RICE,134ab8f8-3c25-4885-806b-63c48bc6b095,2021-09-18,Splash Page,
RICE,cc3007d1-b604-4c43-92b5-93628e72d24e,2021-09-18,Splash Page,
RICE,94249019-109b-4b49-a805-8a17a7af619c,2021-09-18,Splash Page,
RICE,bdc6a6a9-0b16-421f-a88c-5867ab4b771e,2021-09-18,Splash Page,
RICE,f0717f9c-31e3-400d-9788-b664a860a398,2021-09-18,Splash Page,
